mqtt_anomaly,ddos_flag_storm,http_injection,recon_dns_arp,y_true,neural_meta,symbolic_raw,clafpp_final
2.0611535e-09,0.24508499,0.5,0.5,0,0.00039425283,0.5897363,0.00039425283
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003887188,0.5897363,0.0003887188
2.0611535e-09,0.65675604,0.5,0.5,1,0.99592274,0.81835574,0.99592274
2.0611535e-09,0.067546695,0.5,0.5,0,0.0003542826,0.4911412,0.0003542826
2.0611535e-09,0.34864506,0.5,0.5,1,0.99617344,0.6472479,0.99617344
2.0611535e-09,0.24508499,0.5,0.5,0,0.00040243776,0.5897363,0.00040243776
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035278872,0.4911412,0.00035278872
2.0611535e-09,0.24508499,0.5,0.5,0,0.00041666237,0.5897363,0.00041666237
2.0611535e-09,0.24508499,0.5,0.5,0,0.00038885622,0.5897363,0.00038885622
2.0611535e-09,0.067546695,0.5,0.5,0,0.00034942868,0.4911412,0.00034942868
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003676351,0.5897363,0.0003676351
2.0611535e-09,0.24508499,0.5,0.5,0,0.00039686795,0.5897363,0.00039686795
2.0611535e-09,0.24508499,0.5,0.5,0,0.00035005796,0.5897363,0.00035005796
2.0611535e-09,0.24508499,0.5,0.5,0,0.00042530725,0.5897363,0.00042530725
2.0611535e-09,0.2689414,2.0611535e-09,0.5,1,0.99829733,0.36079746,0.99829733
2.0611535e-09,0.24508499,0.5,0.5,0,0.00036948005,0.5897363,0.00036948005
0.5,0.4687906,0.5,0.5,0,0.0003482931,0.92525464,0.0003482931
2.0611535e-09,0.24508499,0.5,0.5,0,0.000380139,0.5897363,0.000380139
2.0611535e-09,0.24508499,0.5,0.5,0,0.00037604113,0.5897363,0.00037604113
2.0611535e-09,0.4687906,2.0611535e-09,0.5,1,0.9976806,0.47178277,0.9976806
2.0611535e-09,0.6830779,0.5,0.5,1,0.9949288,0.8329734,0.9949288
2.0611535e-09,0.04208773,0.5,0.5,1,0.99286723,0.47700268,0.99286723
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003797036,0.5897363,0.0003797036
0.5,0.4687906,0.5,0.5,0,0.00034829485,0.92525464,0.00034829485
2.0611535e-09,0.4687906,0.5,0.5,0,0.00034821106,0.71397007,0.00034821106
2.0611535e-09,0.24508499,0.5,0.5,0,0.00040139185,0.5897363,0.00040139185
2.0611535e-09,0.4687906,0.5,0.5,0,0.0003728642,0.71397007,0.0003728642
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035383317,0.71397007,0.00035383317
2.0611535e-09,0.29421493,0.5,0.5,0,0.00034980045,0.6170203,0.00034980045
2.0611535e-09,0.24508499,2.0611535e-09,0.5,1,0.9989047,0.34754893,0.9989047
2.0611535e-09,0.7281449,0.5,0.5,1,0.99551666,0.8580012,0.99551666
0.5,0.4687906,0.5,0.5,0,0.00035272553,0.92525464,0.00035272553
2.0611535e-09,0.2072559,0.5,0.5,1,0.9960884,0.568728,0.9960884
2.0611535e-09,0.76428264,0.5,0.5,1,0.9956574,0.8780702,0.9956574
2.0611535e-09,0.24508499,0.5,0.5,0,0.00037504165,0.5897363,0.00037504165
2.0611535e-09,0.4687906,1.0,0.5,1,0.99681014,0.9561574,0.99681014
2.0611535e-09,0.4687906,0.5,0.5,0,0.0003526322,0.71397007,0.0003526322
2.0611535e-09,0.24508499,2.0611535e-09,0.5,1,0.99753207,0.34754893,0.99753207
2.0611535e-09,0.8547726,0.5,0.5,1,0.9956693,0.9283233,0.9956693
2.0611535e-09,0.24508499,0.5,0.5,1,0.99918973,0.5897363,0.99918973
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035056428,0.71397007,0.00035056428
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035333104,0.4911412,0.00035333104
2.0611535e-09,0.24508499,2.0611535e-09,0.5,1,0.99767786,0.34754893,0.99767786
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035145078,0.71397007,0.00035145078
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004026451,0.5897363,0.0004026451
2.0611535e-09,0.4687906,0.5,0.5,0,0.00036642954,0.71397007,0.00036642954
2.0611535e-09,0.4687906,0.5,0.5,0,0.0003501314,0.71397007,0.0003501314
0.5,0.4687906,0.5,0.5,0,0.00035121315,0.92525464,0.00035121315
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004170609,0.5897363,0.0004170609
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003695197,0.5897363,0.0003695197
2.0611535e-09,0.04208773,0.5,0.5,1,0.9933993,0.47700268,0.9933993
2.0611535e-09,0.5,0.5,0.5,0,0.00034808734,0.731302,0.00034808734
2.0611535e-09,0.24508499,0.5,0.5,0,0.00044158843,0.5897363,0.00044158843
2.0611535e-09,0.04208773,0.5,0.5,1,0.99314004,0.47700268,0.99314004
2.0611535e-09,0.9318864,0.5,0.5,1,0.9949959,0.97114813,0.9949959
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035249803,0.4911412,0.00035249803
2.0611535e-09,0.24508499,0.5,0.5,0,0.00038575972,0.5897363,0.00038575972
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035302807,0.71397007,0.00035302807
2.0611535e-09,0.30975717,0.5,0.5,1,0.9957495,0.62565166,0.9957495
2.0611535e-09,0.24508499,0.5,0.5,0,0.00039182254,0.5897363,0.00039182254
2.0611535e-09,0.053403314,0.5,0.5,0,0.00048966834,0.48328677,0.00048966834
2.0611535e-09,0.4687906,1.0,0.5,1,0.9976512,0.9561574,0.9976512
2.0611535e-09,0.24508499,0.5,0.5,0,0.00038738592,0.5897363,0.00038738592
2.0611535e-09,0.053403314,2.0611535e-09,0.5,1,0.9983216,0.24109942,0.9983216
2.0611535e-09,0.5,0.5,0.5,0,0.0003620186,0.731302,0.0003620186
2.0611535e-09,0.36350998,0.5,0.5,1,0.99478376,0.65550303,0.99478376
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035841475,0.71397007,0.00035841475
2.0611535e-09,0.5,0.5,0.5,0,0.00035093885,0.731302,0.00035093885
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035188155,0.4911412,0.00035188155
2.0611535e-09,0.24508499,0.5,0.5,0,0.00036193227,0.5897363,0.00036193227
2.0611535e-09,0.34864506,0.5,0.5,1,0.9968956,0.6472479,0.9968956
2.0611535e-09,0.4687906,0.5,0.5,0,0.00036760612,0.71397007,0.00036760612
2.0611535e-09,0.24508499,0.5,0.5,0,0.00037328346,0.5897363,0.00037328346
2.0611535e-09,0.053403314,0.5,0.5,0,0.00037123286,0.48328677,0.00037123286
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004096697,0.5897363,0.0004096697
2.0611535e-09,0.2689414,0.5,0.5,0,0.00035020843,0.6029848,0.00035020843
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003650671,0.5897363,0.0003650671
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003919867,0.5897363,0.0003919867
2.0611535e-09,0.24508499,0.5,0.5,0,0.00035419266,0.5897363,0.00035419266
2.0611535e-09,0.24508499,0.5,0.5,0,0.00047624542,0.5897363,0.00047624542
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003625686,0.5897363,0.0003625686
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003529856,0.5897363,0.0003529856
0.5,0.4687906,0.5,0.5,0,0.00034842116,0.92525464,0.00034842116
2.0611535e-09,0.5,0.5,0.5,0,0.0003595854,0.731302,0.0003595854
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035831556,0.71397007,0.00035831556
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035296715,0.71397007,0.00035296715
2.0611535e-09,0.24508499,0.5,0.5,0,0.00037738157,0.5897363,0.00037738157
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003538396,0.5897363,0.0003538396
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003903612,0.5897363,0.0003903612
2.0611535e-09,0.24508499,2.0611535e-09,0.5,1,0.99760926,0.34754893,0.99760926
2.0611535e-09,0.24508499,0.5,0.5,0,0.000399562,0.5897363,0.000399562
2.0611535e-09,0.24508499,0.5,0.5,0,0.00036481177,0.5897363,0.00036481177
2.0611535e-09,0.24508499,0.5,0.5,0,0.00039713064,0.5897363,0.00039713064
2.0611535e-09,0.4687906,0.5,0.5,0,0.0003484117,0.71397007,0.0003484117
2.0611535e-09,0.5,0.5,0.5,0,0.0003491907,0.731302,0.0003491907
2.0611535e-09,0.24508499,0.5,0.5,0,0.00041235244,0.5897363,0.00041235244
2.0611535e-09,0.64632905,0.5,0.5,1,0.9955336,0.81256527,0.9955336
2.0611535e-09,0.34864506,0.5,0.5,1,0.99712825,0.6472479,0.99712825
2.0611535e-09,0.29421493,0.5,0.5,0,0.00035299477,0.6170203,0.00035299477
2.0611535e-09,0.24508499,0.5,0.5,0,0.00043004914,0.5897363,0.00043004914
2.0611535e-09,0.24508499,0.5,0.5,0,0.00040480777,0.5897363,0.00040480777
2.0611535e-09,0.24508499,0.5,0.5,0,0.00042536054,0.5897363,0.00042536054
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035398215,0.4911412,0.00035398215
2.0611535e-09,0.24508499,0.5,0.5,0,0.00041789847,0.5897363,0.00041789847
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035315842,0.4911412,0.00035315842
2.0611535e-09,0.4687906,0.5,0.5,0,0.0003534926,0.71397007,0.0003534926
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004175195,0.5897363,0.0004175195
2.0611535e-09,0.29421493,0.5,0.5,0,0.00035160608,0.6170203,0.00035160608
2.0611535e-09,0.19339408,0.5,1.0,0,0.0005622206,0.7724721,0.0005622206
2.0611535e-09,0.053403314,0.5,0.5,0,0.0017777268,0.48328677,0.0017777268
2.0611535e-09,0.4687906,0.5,0.5,0,0.00036437446,0.71397007,0.00036437446
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035351526,0.4911412,0.00035351526
0.5,0.4687906,0.5,0.5,0,0.00035216488,0.92525464,0.00035216488
2.0611535e-09,0.04208773,0.5,0.5,1,0.99501026,0.47700268,0.99501026
2.0611535e-09,0.5,0.5,0.5,0,0.00035167692,0.731302,0.00035167692
2.0611535e-09,0.24508499,0.5,0.5,0,0.00044917793,0.5897363,0.00044917793
2.0611535e-09,0.2689414,2.0611535e-09,0.5,1,0.9964175,0.36079746,0.9964175
2.0611535e-09,0.04208773,0.5,0.5,1,0.99328136,0.47700268,0.99328136
2.0611535e-09,0.24508499,0.5,0.5,0,0.00036989764,0.5897363,0.00036989764
2.0611535e-09,0.24508499,0.5,0.5,0,0.00034960697,0.5897363,0.00034960697
2.0611535e-09,0.24508499,0.5,0.5,0,0.00053184846,0.5897363,0.00053184846
2.0611535e-09,0.2689414,2.0611535e-09,0.5,1,0.9941006,0.36079746,0.9941006
2.0611535e-09,0.24508499,0.5,0.5,0,0.000384539,0.5897363,0.000384539
2.0611535e-09,0.34864506,0.5,0.5,1,0.99704796,0.6472479,0.99704796
2.0611535e-09,0.04208773,0.5,1.0,0,0.40981135,0.68844485,0.40981135
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003826446,0.5897363,0.0003826446
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035989835,0.71397007,0.00035989835
2.0611535e-09,0.24508499,0.5,0.5,0,0.00035215833,0.5897363,0.00035215833
2.0611535e-09,0.053403314,0.5,0.5,1,0.9924885,0.48328677,0.9924885
0.5,0.4687906,0.5,0.5,0,0.00034811645,0.92525464,0.00034811645
2.0611535e-09,0.04208773,0.5,0.5,1,0.9937644,0.47700268,0.9937644
2.0611535e-09,0.2689414,2.0611535e-09,0.5,1,0.9981871,0.36079746,0.9981871
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004105875,0.5897363,0.0004105875
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003760187,0.5897363,0.0003760187
2.0611535e-09,0.04208773,0.5,0.5,1,0.9960455,0.47700268,0.9960455
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035405607,0.4911412,0.00035405607
2.0611535e-09,0.053403314,0.5,0.5,1,0.99191624,0.48328677,0.99191624
2.0611535e-09,0.2689414,0.5,0.5,0,0.00034838586,0.6029848,0.00034838586
2.0611535e-09,0.067546695,0.5,0.5,0,0.0003535063,0.4911412,0.0003535063
2.0611535e-09,0.4687906,1.0,0.5,1,0.9986346,0.9561574,0.9986346
2.0611535e-09,0.29421493,0.5,0.5,0,0.0003499273,0.6170203,0.0003499273
2.0611535e-09,0.24508499,2.0611535e-09,0.5,1,0.9979327,0.34754893,0.9979327
2.0611535e-09,0.053403314,0.5,0.5,1,0.99147844,0.48328677,0.99147844
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004259193,0.5897363,0.0004259193
2.0611535e-09,0.2689414,2.0611535e-09,0.5,1,0.9974113,0.36079746,0.9974113
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035348648,0.4911412,0.00035348648
2.0611535e-09,0.5,0.5,0.5,0,0.0003487784,0.731302,0.0003487784
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035347292,0.71397007,0.00035347292
2.0611535e-09,0.4687906,1.0,0.5,1,0.99884677,0.9561574,0.99884677
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004113392,0.5897363,0.0004113392
2.0611535e-09,0.053403314,0.5,0.5,0,0.00043957523,0.48328677,0.00043957523
2.0611535e-09,0.24508499,0.5,0.5,0,0.00035159054,0.5897363,0.00035159054
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035472598,0.71397007,0.00035472598
2.0611535e-09,0.26973054,0.5,0.5,1,0.9957674,0.603423,0.9957674
2.0611535e-09,0.24508499,0.5,0.5,0,0.00039882332,0.5897363,0.00039882332
2.0611535e-09,0.24508499,0.5,0.5,0,0.00035800418,0.5897363,0.00035800418
2.0611535e-09,0.4687906,1.0,0.5,1,0.9971743,0.9561574,0.9971743
2.0611535e-09,0.053403314,0.5,0.5,1,0.9880183,0.48328677,0.9880183
2.0611535e-09,0.29421493,0.5,0.5,0,0.0003497522,0.6170203,0.0003497522
2.0611535e-09,0.24508499,0.5,0.5,0,0.00041142124,0.5897363,0.00041142124
2.0611535e-09,0.24508499,0.5,0.5,0,0.00043982596,0.5897363,0.00043982596
2.0611535e-09,0.24508499,0.5,0.5,0,0.00043930399,0.5897363,0.00043930399
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035144587,0.71397007,0.00035144587
2.0611535e-09,0.24508499,0.5,0.5,0,0.00039979542,0.5897363,0.00039979542
2.0611535e-09,0.24508499,0.5,0.5,0,0.00036871972,0.5897363,0.00036871972
2.0611535e-09,0.29421493,0.5,0.5,0,0.00035028433,0.6170203,0.00035028433
2.0611535e-09,0.24508499,0.5,0.5,0,0.00039325992,0.5897363,0.00039325992
2.0611535e-09,0.4687906,0.5,0.5,0,0.000349916,0.71397007,0.000349916
2.0611535e-09,0.24508499,0.5,0.5,0,0.00041386962,0.5897363,0.00041386962
2.0611535e-09,0.4687906,0.5,0.5,0,0.0003491722,0.71397007,0.0003491722
2.0611535e-09,0.4991752,0.5,0.5,1,0.9954366,0.730844,0.9954366
2.0611535e-09,0.24508499,0.5,0.5,0,0.00034891462,0.5897363,0.00034891462
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003534053,0.5897363,0.0003534053
2.0611535e-09,0.24508499,2.0611535e-09,0.5,1,0.9977891,0.34754893,0.9977891
2.0611535e-09,0.5,0.5,0.5,0,0.0003488806,0.731302,0.0003488806
2.0611535e-09,0.29421493,0.5,0.5,0,0.0003557207,0.6170203,0.0003557207
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003487172,0.5897363,0.0003487172
2.0611535e-09,0.2689414,2.0611535e-09,0.5,1,0.99650794,0.36079746,0.99650794
2.0611535e-09,0.24508499,0.5,0.5,0,0.00036980226,0.5897363,0.00036980226
2.0611535e-09,0.24508499,0.5,0.5,0,0.00039636486,0.5897363,0.00039636486
2.0611535e-09,0.2689414,0.5,0.5,0,0.0003510404,0.6029848,0.0003510404
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035072514,0.4911412,0.00035072514
2.0611535e-09,0.5,0.5,0.5,0,0.00035069,0.731302,0.00035069
2.0611535e-09,0.04208773,0.5,0.5,1,0.99328065,0.47700268,0.99328065
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003817137,0.5897363,0.0003817137
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035355374,0.71397007,0.00035355374
2.0611535e-09,0.24508499,2.0611535e-09,0.5,1,0.9990618,0.34754893,0.9990618
2.0611535e-09,0.24508499,0.5,0.5,0,0.00040405264,0.5897363,0.00040405264
2.0611535e-09,0.29421493,0.5,0.5,0,0.0003638965,0.6170203,0.0003638965
2.0611535e-09,0.24508499,0.5,0.5,0,0.00041643402,0.5897363,0.00041643402
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035408256,0.71397007,0.00035408256
2.0611535e-09,0.45955214,0.5,0.5,1,0.9957272,0.7088396,0.9957272
2.0611535e-09,0.24508499,0.5,0.5,0,0.00037960216,0.5897363,0.00037960216
2.0611535e-09,0.29421493,2.0611535e-09,0.5,1,0.9944433,0.37483302,0.9944433
2.0611535e-09,0.24508499,0.5,0.5,0,0.00039344808,0.5897363,0.00039344808
2.0611535e-09,0.04208773,0.5,0.5,1,0.9929677,0.47700268,0.9929677
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003585453,0.5897363,0.0003585453
2.0611535e-09,0.24508499,0.5,0.5,0,0.00042201203,0.5897363,0.00042201203
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035398355,0.71397007,0.00035398355
2.0611535e-09,0.067546695,0.5,0.5,0,0.0003527843,0.4911412,0.0003527843
2.0611535e-09,0.24508499,0.5,0.5,0,0.00043785461,0.5897363,0.00043785461
2.0611535e-09,0.4687906,1.0,0.5,1,0.9989119,0.9561574,0.9989119
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004203603,0.5897363,0.0004203603
2.0611535e-09,0.29421493,0.5,0.5,0,0.0003494649,0.6170203,0.0003494649
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035161406,0.71397007,0.00035161406
2.0611535e-09,0.2689414,0.5,0.5,0,0.0003488834,0.6029848,0.0003488834
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003807925,0.5897363,0.0003807925
2.0611535e-09,0.04208773,0.5,0.5,1,0.99529666,0.47700268,0.99529666
2.0611535e-09,0.24508499,0.5,0.5,0,0.00038986022,0.5897363,0.00038986022
2.0611535e-09,0.24508499,0.5,0.5,0,0.00035447648,0.5897363,0.00035447648
2.0611535e-09,0.4687906,0.5,0.5,0,0.00034883438,0.71397007,0.00034883438
2.0611535e-09,0.8052987,0.5,0.5,1,0.9952389,0.90084827,0.9952389
2.0611535e-09,0.067546695,0.5,0.5,0,0.0003532066,0.4911412,0.0003532066
2.0611535e-09,0.5,0.5,0.5,0,0.00035110267,0.731302,0.00035110267
2.0611535e-09,0.24508499,0.5,0.5,0,0.00040125835,0.5897363,0.00040125835
2.0611535e-09,0.053403314,0.5,0.5,0,0.0003937349,0.48328677,0.0003937349
2.0611535e-09,0.24508499,0.5,0.5,0,0.000418257,0.5897363,0.000418257
2.0611535e-09,0.053403314,0.5,0.5,1,0.9966037,0.48328677,0.9966037
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004159368,0.5897363,0.0004159368
2.0611535e-09,0.4687906,0.5,0.5,0,0.00036096014,0.71397007,0.00036096014
2.0611535e-09,0.053403314,2.0611535e-09,0.5,1,0.99843,0.24109942,0.99843
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004054885,0.5897363,0.0004054885
2.0611535e-09,0.053403314,0.5,0.5,0,0.00062347343,0.48328677,0.00062347343
2.0611535e-09,0.24508499,0.5,0.5,0,0.00042705302,0.5897363,0.00042705302
2.0611535e-09,0.5,0.5,0.5,0,0.00034834008,0.731302,0.00034834008
2.0611535e-09,0.24224852,0.5,0.5,1,0.9951826,0.58816105,0.9951826
2.0611535e-09,0.24508499,0.5,0.5,0,0.00040472666,0.5897363,0.00040472666
2.0611535e-09,0.29421493,0.5,0.5,0,0.0003514128,0.6170203,0.0003514128
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035454638,0.4911412,0.00035454638
2.0611535e-09,0.053403314,0.5,0.5,0,0.00050745683,0.48328677,0.00050745683
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004494121,0.5897363,0.0004494121
2.0611535e-09,0.053403314,0.5,0.5,0,0.001789538,0.48328677,0.001789538
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003485369,0.5897363,0.0003485369
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003846693,0.5897363,0.0003846693
2.0611535e-09,0.5,0.5,0.5,0,0.00035642824,0.731302,0.00035642824
2.0611535e-09,0.9170664,0.5,0.5,1,0.9955775,0.9629179,0.9955775
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035050735,0.71397007,0.00035050735
2.0611535e-09,0.2689414,2.0611535e-09,0.5,1,0.99841815,0.36079746,0.99841815
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035125035,0.71397007,0.00035125035
2.0611535e-09,0.24508499,0.5,0.5,0,0.00040007793,0.5897363,0.00040007793
2.0611535e-09,0.34501263,0.5,0.5,1,0.99600935,0.6452306,0.99600935
2.0611535e-09,0.053403314,0.5,0.5,0,0.00038027385,0.48328677,0.00038027385
2.0611535e-09,0.24508499,0.5,0.5,0,0.00039104445,0.5897363,0.00039104445
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035341654,0.4911412,0.00035341654
2.0611535e-09,0.24508499,0.5,0.5,0,0.00040544907,0.5897363,0.00040544907
2.0611535e-09,0.24508499,0.5,0.5,0,0.0004398796,0.5897363,0.0004398796
2.0611535e-09,0.24508499,0.5,0.5,0,0.0003524183,0.5897363,0.0003524183
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035707673,0.71397007,0.00035707673
2.0611535e-09,0.24508499,2.0611535e-09,0.5,1,0.9990247,0.34754893,0.9990247
2.0611535e-09,0.24508499,0.5,0.5,0,0.0005224847,0.5897363,0.0005224847
0.5,0.4687906,0.5,0.5,0,0.00034952635,0.92525464,0.00034952635
2.0611535e-09,0.29421493,0.5,0.5,0,0.0003513504,0.6170203,0.0003513504
2.0611535e-09,0.29421493,0.5,0.5,0,0.00035029807,0.6170203,0.00035029807
2.0611535e-09,0.78411514,0.5,0.5,1,0.99582875,0.8890841,0.99582875
2.0611535e-09,0.053403314,0.5,0.5,0,0.00046599153,0.48328677,0.00046599153
2.0611535e-09,0.29421493,0.5,0.5,0,0.00035066635,0.6170203,0.00035066635
2.0611535e-09,0.24508499,0.5,0.5,0,0.00040197984,0.5897363,0.00040197984
2.0611535e-09,0.053403314,0.5,0.5,0,0.0012655028,0.48328677,0.0012655028
2.0611535e-09,0.6910802,0.5,0.5,1,0.9954298,0.8374176,0.9954298
2.0611535e-09,0.4687906,0.5,0.5,0,0.00034845324,0.71397007,0.00034845324
2.0611535e-09,0.04208773,0.5,1.0,1,0.3239938,0.68844485,0.3239938
2.0611535e-09,0.5,0.5,0.5,0,0.00034814174,0.731302,0.00034814174
2.0611535e-09,0.4687906,0.5,0.5,0,0.00035047755,0.71397007,0.00035047755
2.0611535e-09,0.15262343,0.5,0.5,1,0.9956107,0.53838813,0.9956107
2.0611535e-09,0.067546695,0.5,0.5,0,0.00035335805,0.4911412,0.00035335805
2.0611535e-09,0.24508499,0.5,0.5,0,0.00042958863,0.5897363,0.00042958863
2.0611535e-09,0.24508499,0.5,0.5,0,0.00036455895,0.5897363,0.00036455895
2.0611535e-09,0.29421493,0.5,0.5,0,0.0003496036,0.6170203,0.0003496036
2.0611535e-09,0.4687906,0.5,0.5,0,0.0003507249,0.71397007,0.0003507249
2.0611535e-09,0.24508499,0.5,0.5,0,0.00034825955,0.5897363,0.00034825955
